Account,Report_Time,Resource_Type,Resource,Current_State,Monitor_DisplayName,Title,Message,Icm_OwningTeamId,Forest,WorkloadName,TeamName,Troubleshooting_Text,Additional_Info,Problem,Incident_ID
Monitor: S360KPISLAMonitorV3 ( view monitor ),2025-10-02 21:45:41Z ,"Resource: _spall_Service Tree Hygiene (DHE)_Global and Trusted_beckyha_ _ _NULL_DHE-2-2-Please remove or replace the PM Owners (chharts) who are not part of the organization, or work with your group's admin to add an appropriate contributing owner configuration. ( open resource in health page )",_spall_Service,,Hybrid,[S360KPISLAMonitor] has detected a S360 item near SLA expiration for : Service Tree Hygiene (DHE),Resource is unhealthy. Expression: S360KPISLA Expression = 1. Alert Condition: S360KPISLA AlertCondition 1 = Violated. Lookback duration: 12:00:00.,EXCHANGE\ECCLSPassiveMonitorTraining,,Exchange,ECCLSPassiveMonitorTraining,How to read this page:,,[S360KPISLAMonitor] has detected a S360 item near SLA expiration for : Service Tree Hygiene (DHE),693184781
Monitor: S360KPISLAMonitorV3 ( view monitor ),2025-10-02 21:45:41Z ,"Resource: _spall_Service Tree Hygiene (DHE)_Global and Trusted_beckyha_ _ _NULL_DHE-3-2-Remove or replace the admins (davlin) who are not part of the organization, or work with your group's admin to add an appropriate contributing owner configuration.. ( open resource in health page )",_spall_Service,,Hybrid,[S360KPISLAMonitor] has detected a S360 item near SLA expiration for : Service Tree Hygiene (DHE),Resource is unhealthy. Expression: S360KPISLA Expression = 1. Alert Condition: S360KPISLA AlertCondition 1 = Violated. Lookback duration: 12:00:00.,EXCHANGE\ECCLSPassiveMonitorTraining,,Exchange,ECCLSPassiveMonitorTraining,How to read this page:,,[S360KPISLAMonitor] has detected a S360 item near SLA expiration for : Service Tree Hygiene (DHE),693184800
Monitor: S360KPISLAMonitorV3 ( view monitor ),2025-09-26 22:09:41Z ,Resource: _deanders_[SFI-ID4.3.1] Cognitive Services - Safe Secrets Standard_Security_coone_ ~-subscriptions- -resourcegroups-automation-providers-microsoft.cognitiveservices-accounts-m365automationprodopenai_Wave 1_Disable local auth for microsoft.cognitiveservices-accounts ( open resource in health page ),_deanders_[SFI-ID4.3.1],,Hybrid,[S360KPISLAMonitor] has detected a S360 item near SLA expiration for : [SFI-ID4.3.1] Cognitive Services - Safe Secrets Standard,Resource is unhealthy. Expression: S360KPISLA Expression = 1. Alert Condition: S360KPISLA AlertCondition 1 = Violated. Lookback duration: 12:00:00.,EXCHANGE\ECCLSPassiveMonitorTraining,,Exchange,ECCLSPassiveMonitorTraining,How to read this page:,,[S360KPISLAMonitor] has detected a S360 item near SLA expiration for : [SFI-ID4.3.1] Cognitive Services - Safe Secrets Standard,690692377
Monitor: S360KPISLAMonitorV3 ( view monitor ),2025-09-21 09:15:00Z ,"Resource: _jichen3_[SFI-ID2.1.1][SFI-ID2.1.2] MISE Compliance_Security_jihyan_ _Azure SDL,Project Standard,Wave 6_MISE Compliance - 1.31.0+ [Wave 6] ( open resource in health page )",_jichen3_[SFI-ID2.1.1][SFI-ID2.1.2],,Hybrid,[S360KPISLAMonitor] has detected a S360 item near SLA expiration for : [SFI-ID2.1.1][SFI-ID2.1.2] MISE Compliance,Resource is unhealthy. Expression: S360KPISLA Expression = 1. Alert Condition: S360KPISLA AlertCondition 1 = Violated. Lookback duration: 12:00:00.,EXCHANGE\ECCLSPassiveMonitorTraining,,Exchange,ECCLSPassiveMonitorTraining,How to read this page:,,[S360KPISLAMonitor] has detected a S360 item near SLA expiration for : [SFI-ID2.1.1][SFI-ID2.1.2] MISE Compliance,688350241
Monitor: S360KPISLAMonitorV3 ( view monitor ),2025-09-22 04:50:14Z ,"Resource: _jichen3_[SFI-ID2.1.1][SFI-ID2.1.2] MISE Compliance_Security_jihyan_ _Azure SDL,Project Standard,Wave 6_MISE Compliance - 1.31.0+ [Wave 6] ( open resource in health page )",_jichen3_[SFI-ID2.1.1][SFI-ID2.1.2],,Hybrid,[S360KPISLAMonitor] has detected a S360 item near SLA expiration for : [SFI-ID2.1.1][SFI-ID2.1.2] MISE Compliance,Resource is unhealthy. Expression: S360KPISLA Expression = 1. Alert Condition: S360KPISLA AlertCondition 1 = Violated. Lookback duration: 12:00:00.,EXCHANGE\ECCLSPassiveMonitorTraining,,Exchange,ECCLSPassiveMonitorTraining,How to read this page:,,[S360KPISLAMonitor] has detected a S360 item near SLA expiration for : [SFI-ID2.1.1][SFI-ID2.1.2] MISE Compliance,688631258
Monitor: S360KPISLAMonitorV3 ( view monitor ),2025-09-26 02:32:33Z ,Resource: _deanders_[QEI-PR3.4.2] Eliminate High Blast Radius Managed Identities_Reliability_coone_ public~microsoft.managedidentity-userassignedidentities~wave8_NULL_Eliminate High Blast Radius Managed Identities for Microsoft.ManagedIdentity-userAssignedIdentities ( open resource in health page ),_deanders_[QEI-PR3.4.2],,Hybrid,[S360KPISLAMonitor] has detected a S360 item near SLA expiration for : [QEI-PR3.4.2] Eliminate High Blast Radius Managed Identities,Resource is unhealthy. Expression: S360KPISLA Expression = 1. Alert Condition: S360KPISLA AlertCondition 1 = Violated. Lookback duration: 12:00:00.,EXCHANGE\ECCLSPassiveMonitorTraining,,Exchange,ECCLSPassiveMonitorTraining,How to read this page:,,[S360KPISLAMonitor] has detected a S360 item near SLA expiration for : [QEI-PR3.4.2] Eliminate High Blast Radius Managed Identities,690351906
Monitor: S360KPISLAMonitorV3 ( view monitor ),2025-09-17 03:55:24Z ,"Resource: _trajamannar_Service Tree Hygiene (DHE)_Global and Trusted_iyerbalaji_ _ _NULL_DHE-15-1-Emergency Broadcast settings not found.  All services with active subscription, repositories or other potentially vulnerable resources need to onboard to ICM and set the emergency broadcast.  If you have onboarded to ICM, but not associated the team with the Service Tree entry, please link it to your Service Tree entry. ( open resource in health page )",_trajamannar_Service,,Hybrid,[S360KPISLAMonitor] has detected a S360 item near SLA expiration for : Service Tree Hygiene (DHE),Resource is unhealthy. Expression: S360KPISLA Expression = 1. Alert Condition: S360KPISLA AlertCondition 1 = Violated. Lookback duration: 12:00:00.,EXCHANGE\ECCLSPassiveMonitorTraining,,Exchange,ECCLSPassiveMonitorTraining,How to read this page:,,[S360KPISLAMonitor] has detected a S360 item near SLA expiration for : Service Tree Hygiene (DHE),686650175
Monitor: S360KPISLAMonitorV3 ( view monitor ),2025-09-17 03:55:24Z ,"Resource: _trajamannar_Service Tree Hygiene (DHE)_Global and Trusted_iyerbalaji_ _ _NULL_DHE-7-8-On call team not found.  All services with active subscription, repositories or other potentially vulnerable resources need to onboard to ICM.  If you have onboarded to ICM, but not associated the team with the Service Tree entry, please link it to your Service Tree entry. ( open resource in health page )",_trajamannar_Service,,Hybrid,[S360KPISLAMonitor] has detected a S360 item near SLA expiration for : Service Tree Hygiene (DHE),Resource is unhealthy. Expression: S360KPISLA Expression = 1. Alert Condition: S360KPISLA AlertCondition 1 = Violated. Lookback duration: 12:00:00.,EXCHANGE\ECCLSPassiveMonitorTraining,,Exchange,ECCLSPassiveMonitorTraining,How to read this page:,,[S360KPISLAMonitor] has detected a S360 item near SLA expiration for : Service Tree Hygiene (DHE),686650165
Monitor: S360KPISLAMonitorV3 ( view monitor ),2025-09-24 14:38:33Z ,"Resource: _trajamannar_Service Tree Hygiene (DHE)_Global and Trusted_iyerbalaji_ _ _NULL_DHE-15-1-Emergency Broadcast settings not found.  All services with active subscription, repositories or other potentially vulnerable resources need to onboard to ICM and set the emergency broadcast.  If you have onboarded to ICM, but not associated the team with the Service Tree entry, please link it to your Service Tree entry. ( open resource in health page )",_trajamannar_Service,,Hybrid,[S360KPISLAMonitor] has detected a S360 item near SLA expiration for : Service Tree Hygiene (DHE),Resource is unhealthy. Expression: S360KPISLA Expression = 1. Alert Condition: S360KPISLA AlertCondition 1 = Violated. Lookback duration: 12:00:00.,EXCHANGE\ECCLSPassiveMonitorTraining,,Exchange,ECCLSPassiveMonitorTraining,How to read this page:,,[S360KPISLAMonitor] has detected a S360 item near SLA expiration for : Service Tree Hygiene (DHE),689648792
,,,,,,,,,,,,Troubleshooting: Troubleshooting:,https://aka.ms/OwaEsc: | https://dev.azure.com/O365Exchange/ | https://aka.ms/OwaEsc: | https://dev.azure.com/O365Exchange/,,685603273
,,,,,,,,,,,,Troubleshooting: Troubleshooting:,https://dev.azure.com/O365Exchange/ | https://dev.azure.com/O365Exchange/,,689331250
,,,,,,,,,,,,Troubleshooting: Troubleshooting:,https://o365exchange.visualstudio.com/O365%20Core/_git/Substrate/pullrequest/4392698 | https://o365exchange.visualstudio.com/O365%20Core/_git/Substrate/pullrequest/4392698 | https://dev.azure.com/O365Exchange/Outlook%20Services/_workitems/edit/5703012 | https://dev.azure.com/O365Exchange/Outlook%20Services/_workitems/edit/5703012 | https://aka.ms/OwaEsc:,,674403948
Namespace: GenevaAutomationQos,2025-09-25 16:25:50Z ,Resource: ECCLS_SUPPORTTICKETSTATEHANDLER ( open resource in health page ),ECCLS_SUPPORTTICKETSTATEHANDLER,,,ECLiveSiteIntelligence - Automation ECCLS_SUPPORTTICKETSTATEHANDLER Failed,FailedWorkflowRunMonitor reporting that Geneva Automation workflow ECCLS_SUPPORTTICKETSTATEHANDLER failed.,Exchange\EC Commercial LiveSite,,Exchange,EC Commercial LiveSite,How to read this page: How to read this page:,https://eng.ms/docs/experiences-devices/m365-core/o365-enterprise-cloud/o365-ecc-live-site/ecc-live-site/livesite/tsgs/icm_automation/workflowrunfailure | https://eng.ms/docs/experiences-devices/m365-core/o365-enterprise-cloud/o365-ecc-live-site/ecc-live-site/livesite/tsgs/icm_automation/workflowrunfailure,ECLiveSiteIntelligence - Automation ECCLS_SUPPORTTICKETSTATEHANDLER Failed,690143164
Monitor: S360KPISLAMonitorV3 ( view monitor ),2025-09-25 02:36:33Z ,"Resource: _marcust_Service Tree Hygiene (DHE)_Global and Trusted_NULL_ _ _NULL_DHE-15-1-Emergency Broadcast settings not found.  All services with active subscription, repositories or other potentially vulnerable resources need to onboard to ICM and set the emergency broadcast.  If you have onboarded to ICM, but not associated the team with the Service Tree entry, please link it to your Service Tree entry. ( open resource in health page )",_marcust_Service,,Hybrid,[S360KPISLAMonitor] has detected a S360 item near SLA expiration for : Service Tree Hygiene (DHE),Resource is unhealthy. Expression: S360KPISLA Expression = 1. Alert Condition: S360KPISLA AlertCondition 1 = Violated. Lookback duration: 12:00:00.,EXCHANGE\ECCLSPassiveMonitorTraining,,Exchange,ECCLSPassiveMonitorTraining,How to read this page:,,[S360KPISLAMonitor] has detected a S360 item near SLA expiration for : Service Tree Hygiene (DHE),689866622
Monitor: S360KPISLAMonitorV3 ( view monitor ),2025-09-25 02:36:33Z ,Resource: _deanders_[QEI-PR3.4.2] Eliminate High Blast Radius Managed Identities_Reliability_coone_ public~microsoft.managedidentity-userassignedidentities~nonprod~wave9_NULL_Eliminate High Blast Radius Managed Identities for Microsoft.ManagedIdentity-userAssignedIdentities ( open resource in health page ),_deanders_[QEI-PR3.4.2],,Hybrid,[S360KPISLAMonitor] has detected a S360 item near SLA expiration for : [QEI-PR3.4.2] Eliminate High Blast Radius Managed Identities,Resource is unhealthy. Expression: S360KPISLA Expression = 1. Alert Condition: S360KPISLA AlertCondition 1 = Violated. Lookback duration: 12:00:00.,EXCHANGE\ECCLSPassiveMonitorTraining,,Exchange,ECCLSPassiveMonitorTraining,How to read this page:,,[S360KPISLAMonitor] has detected a S360 item near SLA expiration for : [QEI-PR3.4.2] Eliminate High Blast Radius Managed Identities,689866629
,,,,,,,Brad Alford,,,,,Troubleshooting:,https://o365exchange.visualstudio.com/DefaultCollection/_workitems/edit/6171454,Brad Alford,689208655
Monitor: S360KPISLAMonitorV3 ( view monitor ),2025-09-17 05:10:13Z ,Resource: _trajamannar_Service Tree Hygiene (DHE)_Global and Trusted_iyerbalaji_ _ _NULL_DHE-5-2-Area Path is missing but is required when a service is associated with a repository (including wiki).  Please add an area path. ( open resource in health page ),_trajamannar_Service,,Hybrid,[S360KPISLAMonitor] has detected a S360 item near SLA expiration for : Service Tree Hygiene (DHE),Resource is unhealthy. Expression: S360KPISLA Expression = 1. Alert Condition: S360KPISLA AlertCondition 1 = Violated. Lookback duration: 12:00:00.,EXCHANGE\ECCLSPassiveMonitorTraining,,Exchange,ECCLSPassiveMonitorTraining,How to read this page:,,[S360KPISLAMonitor] has detected a S360 item near SLA expiration for : Service Tree Hygiene (DHE),686671650
,,,,,,,,,,,,Troubleshooting: Troubleshooting:,https://aka.ms/CalEsc: | https://aka.ms/CalEsc: | https://dev.azure.com/O365Exchange/,,687307046
Monitor: S360KPISLAMonitorV3 ( view monitor ),2025-09-24 10:19:41Z ,Resource: _kakhidr_[QEI-PR3.4.2] Eliminate High Blast Radius Managed Identities_Reliability_beckyha_ public~microsoft.managedidentity-userassignedidentities~nonprod~wave8_NULL_Eliminate High Blast Radius Managed Identities for Microsoft.ManagedIdentity-userAssignedIdentities ( open resource in health page ),_kakhidr_[QEI-PR3.4.2],,Hybrid,[S360KPISLAMonitor] has detected a S360 item near SLA expiration for : [QEI-PR3.4.2] Eliminate High Blast Radius Managed Identities,Resource is unhealthy. Expression: S360KPISLA Expression = 1. Alert Condition: S360KPISLA AlertCondition 1 = Violated. Lookback duration: 12:00:00.,EXCHANGE\ECCLSPassiveMonitorTraining,,Exchange,ECCLSPassiveMonitorTraining,How to read this page:,,[S360KPISLAMonitor] has detected a S360 item near SLA expiration for : [QEI-PR3.4.2] Eliminate High Blast Radius Managed Identities,689573327
Monitor: S360KPISLAMonitorV3 ( view monitor ),2025-09-24 10:19:41Z ,Resource: _jichen3_[QEI-PR3.4.2] Eliminate High Blast Radius Managed Identities_Reliability_jihyan_ public~microsoft.managedidentity-userassignedidentities~nonprod~wave8_NULL_Eliminate High Blast Radius Managed Identities for Microsoft.ManagedIdentity-userAssignedIdentities ( open resource in health page ),_jichen3_[QEI-PR3.4.2],,Hybrid,[S360KPISLAMonitor] has detected a S360 item near SLA expiration for : [QEI-PR3.4.2] Eliminate High Blast Radius Managed Identities,Resource is unhealthy. Expression: S360KPISLA Expression = 1. Alert Condition: S360KPISLA AlertCondition 1 = Violated. Lookback duration: 12:00:00.,EXCHANGE\ECCLSPassiveMonitorTraining,,Exchange,ECCLSPassiveMonitorTraining,How to read this page:,,[S360KPISLAMonitor] has detected a S360 item near SLA expiration for : [QEI-PR3.4.2] Eliminate High Blast Radius Managed Identities,689573330
Monitor: S360KPISLAMonitorV3 ( view monitor ),2025-09-24 10:19:41Z ,Resource: _kakhidr_[QEI-PR3.4.2] Eliminate High Blast Radius Managed Identities_Reliability_beckyha_ public~microsoft.managedidentity-userassignedidentities~wave8_NULL_Eliminate High Blast Radius Managed Identities for Microsoft.ManagedIdentity-userAssignedIdentities ( open resource in health page ),_kakhidr_[QEI-PR3.4.2],,Hybrid,[S360KPISLAMonitor] has detected a S360 item near SLA expiration for : [QEI-PR3.4.2] Eliminate High Blast Radius Managed Identities,Resource is unhealthy. Expression: S360KPISLA Expression = 1. Alert Condition: S360KPISLA AlertCondition 1 = Violated. Lookback duration: 12:00:00.,EXCHANGE\ECCLSPassiveMonitorTraining,,Exchange,ECCLSPassiveMonitorTraining,How to read this page:,,[S360KPISLAMonitor] has detected a S360 item near SLA expiration for : [QEI-PR3.4.2] Eliminate High Blast Radius Managed Identities,689573329
Monitor: VSOSyncWorkflowMonitor ( view monitor ),2025-09-25 09:34:52Z ,Resource: VSOSYNC_ICM_CREATE ( open resource in health page ),VSOSYNC_ICM_CREATE,,Hybrid,SRE Automation workflow VSOSYNC_ICM_CREATE Failed,is reporting that Geneva Automation workflow VSOSYNC_ICM_CREATE failed.,,,,,How to read this page: How to read this page:,https://eng.ms/docs/experiences-devices/m365-core/o365-enterprise-cloud/o365-ecc-live-site/ecc-live-site/livesite/tsgs/icm_automation/workflowrunfailure | https://eng.ms/docs/experiences-devices/m365-core/o365-enterprise-cloud/o365-ecc-live-site/ecc-live-site/livesite/tsgs/icm_automation/workflowrunfailure,SRE Automation workflow VSOSYNC_ICM_CREATE Failed,690012226
